"","bestCostByT","temperatures"
"336",193474780,507767.937691073
"337",193474780,502690.258314163
"338",193474780,497663.355731021
"339",193474780,492686.722173711
"340",193474780,487759.854951974
"341",193474780,482882.256402454
"342",193474780,478053.433838429
"343",193474780,473272.899500045
"344",193474780,468540.170505045
"345",193474780,463854.768799994
"346",193474780,459216.221111994
"347",193474780,454624.058900874
"348",193474780,450077.818311866
"349",193474780,445577.040128747
"350",193474780,441121.269727459
"351",193474780,436710.057030185
"352",193474780,432342.956459883
"353",193474780,428019.526895284
"354",193474780,423739.331626331
"355",193474780,419501.938310068
"356",193474780,415306.918926967
"357",193474780,411153.849737698
"358",193474780,407042.311240321
"359",193474780,402971.888127917
"360",193474780,398942.169246638
"361",193474780,394952.747554172
"362",193474780,391003.22007863
"363",193474780,387093.187877844
"364",193474780,383222.255999065
"365",193474780,379390.033439075
"366",193474780,375596.133104684
"367",193474780,371840.171773637
"368",193474780,368121.770055901
"369",193474780,364440.552355342
"370",193474780,360796.146831788
"371",193474780,357188.18536347
"372",193474780,353616.303509836
"373",193474780,350080.140474737
"374",193474780,346579.33906999
"375",193474780,343113.54567929
"376",193474780,339682.410222497
"377",193474780,336285.586120272
"378",193474780,332922.73025907
"379",193474780,329593.502956479
"380",193474780,326297.567926914
"381",193474780,323034.592247645
"382",193474780,319804.246325169
"383",193474780,316606.203861917
"384",193474780,313440.141823298
"385",193474780,310305.740405065
"386",193474780,307202.683001014
"387",193474780,304130.656171004
"388",193474780,301089.349609294
"389",193474780,298078.456113201
"390",193474780,295097.671552069
"391",193474780,292146.694836548
"392",193474780,289225.227888183
"393",193474780,286332.975609301
"394",193474780,283469.645853208
"395",193474780,280634.949394676
"396",193474780,277828.599900729
"397",193474780,275050.313901722
"398",193474780,272299.810762705
"399",193474780,269576.812655078
"400",193474780,266881.044528527
"401",193474780,264212.234083241
"402",193474780,261570.111742409
"403",193474780,258954.410624985
"404",193474780,256364.866518735
"405",193474780,253801.217853548
"406",193474780,251263.205675012
"407",193474780,248750.573618262
"408",193474780,246263.06788208
"409",193474780,243800.437203259
"410",193474780,241362.432831226
"411",193474780,238948.808502914
"412",193474780,236559.320417885
"413",193474780,234193.727213706
"414",193474780,231851.789941569
"415",193474780,229533.272042153
"416",193474780,227237.939321732
"417",193474780,224965.559928514
"418",193474780,222715.904329229
"419",193474780,220488.745285937
"420",193474780,218283.857833077
"421",193474780,216101.019254747
"422",193474780,213940.009062199
"423",193492578,211800.608971577
"424",193492578,209682.602881861
"425",193492578,207585.776853043
"426",193492578,205509.919084512
"427",193492578,203454.819893667
"428",193492578,201420.271694731
"429",193492578,199406.068977783
"430",193492578,197412.008288005
"431",193492578,195437.888205125
"432",193492578,193483.509323074
"433",193492578,191548.674229843
"434",193492578,189633.187487545
"435",193492578,187736.85561267
"436",193492578,185859.487056543
"437",193492578,184000.892185977
"438",193492578,182160.883264118
"439",193492578,180339.274431476
"440",193492578,178535.881687162
"441",193492578,176750.52287029
"442",193492578,174983.017641587
"443",193492578,173233.187465171
"444",193492578,171500.85559052
"445",193492578,169785.847034614
"446",193492578,168087.988564268
"447",193492578,166407.108678626
"448",193492578,164743.037591839
"449",193492578,163095.607215921
"450",193492578,161464.651143762
"451",193492578,159850.004632324
"452",193492578,158251.504586001
"453",193492578,156668.989540141
"454",193492578,155102.299644739
"455",193492578,153551.276648292
"456",193492578,152015.763881809
"457",193492578,150495.606242991
"458",193492578,148990.650180561
"459",193134870,147500.743678756
"460",193134870,146025.736241968
"461",193134870,144565.478879548
"462",193134870,143119.824090753
"463",193134870,141688.625849845
"464",193134870,140271.739591347
"465",193134870,138869.022195433
"466",193134870,137480.331973479
"467",193134870,136105.528653744
"468",193134870,134744.473367207
"469",193134870,133397.028633535
"470",193134870,132063.058347199
"471",193134870,130742.427763727
"472",193134870,129435.00348609
"473",193134870,128140.653451229
"474",193134870,126859.246916717
"475",193134870,125590.65444755
"476",193134870,124334.747903074
"477",193134870,123091.400424043
"478",193134870,121860.486419803
"479",193134870,120641.881555605
"480",193134870,119435.462740049
"481",193134870,118241.108112648
"482",193134870,117058.697031522
"483",193134870,115888.110061207
"484",193134870,114729.228960595
"485",193134870,113581.936670989
"486",193134870,112446.117304279
"487",193134870,111321.656131236
"488",193134870,110208.439569924
"489",193134870,109106.355174224
"490",193134870,108015.291622482
"491",193134870,106935.138706257
"492",193134870,105865.787319195
"493",193134870,104807.129446003
"494",193134870,103759.058151543
"495",193134870,102721.467570027
"496",193134870,101694.252894327
"497",193134870,100677.310365384
"498",193134870,99670.53726173
"499",193134870,98673.8318891127
"500",193134870,97687.0935702216
"501",193134870,96710.2226345194
"502",193134870,95743.1204081742
"503",193134870,94785.6892040925
"504",193134870,93837.8323120515
"505",193134870,92899.453988931
"506",193134870,91970.4594490417
"507",193134870,91050.7548545513
"508",193134870,90140.2473060058
"509",193134870,89238.8448329457
"510",193134870,88346.4563846162
"511",193134870,87462.9918207701
"512",193134870,86588.3619025624
"513",193134870,85722.4782835367
"514",193134870,84865.2535007014
"515",193134870,84016.6009656943
"516",193134870,83176.4349560374
"517",193134870,82344.670606477
"518",193134870,81521.2239004123
"519",193134870,80706.0116614081
"520",193134870,79898.9515447941
"521",193134870,79099.9620293461
"522",193134870,78308.9624090527
"523",193134870,77525.8727849621
"524",193134870,76750.6140571125
"525",193134870,75983.1079165414
"526",193134870,75223.276837376
"527",193134870,74471.0440690022
"528",193134870,73726.3336283122
"529",193134870,72989.0702920291
"530",193134870,72259.1795891088
"531",193134870,71536.5877932177
"532",193134870,70821.2219152855
"533",193134870,70113.0096961326
"534",193134870,69411.8795991713
"535",193134870,68717.7608031796
"536",193134870,68030.5831951478
"537",193134870,67350.2773631963
"538",193134870,66676.7745895644
"539",193134870,66010.0068436687
"540",193134870,65349.906775232
"541",193134870,64696.4077074797
"542",193134870,64049.4436304049
"543",193134870,63408.9491941009
"544",193134870,62774.8597021599
"545",193134870,62147.1111051383
"546",193134870,61525.6399940869
"547",193134870,60910.383594146
"548",193134870,60301.2797582046
"549",193134870,59698.2669606225
"550",193134870,59101.2842910163
"551",193134870,58510.2714481061
"552",193134870,57925.1687336251
"553",193134870,57345.9170462888
"554",193134870,56772.4578758259
"555",193134870,56204.7332970677
"556",193134870,55642.685964097
"557",193134870,55086.259104456
"558",193134870,54535.3965134114
"559",193134870,53990.0425482773
"560",193134870,53450.1421227946
"561",193134870,52915.6407015666
"562",193134870,52386.4842945509
"563",193134870,51862.6194516054
"564",193134870,51343.9932570894
"565",193134870,50830.5533245185
"566",193134870,50322.2477912733
"567",193134870,49819.0253133606
"568",193134870,49320.835060227
"569",193134870,48827.6267096247
"570",193134870,48339.3504425284
"571",192135183,47855.9569381032
"572",192135183,47377.3973687221
"573",192135183,46903.6233950349
"574",192135183,46434.5871610845
"575",192135183,45970.2412894737
"576",192135183,45510.538876579
"577",192135183,45055.4334878132
"578",192135183,44604.879152935
"579",192135183,44158.8303614057
"580",192135183,43717.2420577916
"581",192135183,43280.0696372137
"582",192135183,42847.2689408416
"583",192135183,42418.7962514332
"584",192135183,41994.6082889188
"585",192135183,41574.6622060296
"586",192135183,41158.9155839693
"587",192135183,40747.3264281297
"588",192135183,40339.8531638484
"589",192135183,39936.4546322099
"590",192135183,39537.0900858878
"591",192135183,39141.7191850289
"592",192135183,38750.3019931786
"593",192135183,38362.7989732468
"594",192135183,37979.1709835144
"595",192135183,37599.3792736792
"596",192135183,37223.3854809424
"597",192135183,36851.151626133
"598",192135183,36482.6401098717
"599",192135183,36117.8137087729
"600",192135183,35756.6355716852
"601",192135183,35399.0692159684
"602",192135183,35045.0785238087
"603",192135183,34694.6277385706
"604",192135183,34347.6814611849
"605",192135183,34004.204646573
"606",192135183,33664.1626001073
"607",192135183,33327.5209741062
"608",192135183,32994.2457643652
"609",192135183,32664.3033067215
"610",192135183,32337.6602736543
"611",192135183,32014.2836709178
"612",192135183,31694.1408342086
"613",192135183,31377.1994258665
"614",192135183,31063.4274316078
"615",192135183,30752.7931572917
"616",192135183,30445.2652257188
"617",192135183,30140.8125734616
"618",192135183,29839.404447727
"619",192135183,29541.0104032498
"620",192135183,29245.6002992173
"621",192135183,28953.1442962251
"622",192135183,28663.6128532628
"623",192135183,28376.9767247302
"624",192135183,28093.2069574829
"625",192135183,27812.2748879081
"626",192135183,27534.152139029
"627",192135183,27258.8106176387
"628",192135183,26986.2225114623
"629",192135183,26716.3602863477
"630",192135183,26449.1966834842
"631",192135183,26184.7047166494
"632",192135183,25922.8576694829
"633",192135183,25663.629092788
"634",192135183,25406.9928018602
"635",192135183,25152.9228738416
"636",192135183,24901.3936451032
"637",192135183,24652.3797086521
"638",192135183,24405.8559115656
"639",192135183,24161.7973524499
"640",192135183,23920.1793789254
"641",192135183,23680.9775851362
"642",192135183,23444.1678092848
"643",192135183,23209.726131192
"644",192135183,22977.6288698801
"645",192135183,22747.8525811813
"646",192135183,22520.3740553694
"647",192135183,22295.1703148158
"648",192135183,22072.2186116676
"649",192135183,21851.4964255509
"650",192135183,21632.9814612954
"651",192135183,21416.6516466825
"652",192135183,21202.4851302156
"653",192135183,20990.4602789135
"654",192135183,20780.5556761243
"655",192135183,20572.7501193631
"656",192135183,20367.0226181695
"657",192135183,20163.3523919878
"658",192135183,19961.7188680679
"659",192135183,19762.1016793872
"660",192135183,19564.4806625933
"661",192135183,19368.8358559674
"662",192135183,19175.1474974077
"663",192135183,18983.3960224337
"664",192135183,18793.5620622093
"665",192135183,18605.6264415872
"666",192135183,18419.5701771714
"667",192135183,18235.3744753996
"668",192135183,18053.0207306456
"669",192135183,17872.4905233392
"670",192135183,17693.7656181058
"671",192135183,17516.8279619247
"672",192135183,17341.6596823055
"673",192135183,17168.2430854824
"674",192135183,16996.5606546276
"675",192135183,16826.5950480813
"676",192135183,16658.3290976005
"677",192135183,16491.7458066245
"678",192135183,16326.8283485583
"679",192135183,16163.5600650727
"680",192135183,16001.924464422
"681",192135183,15841.9052197777
"682",192135183,15683.48616758
"683",192135183,15526.6513059042
"684",192135183,15371.3847928451
"685",192135183,15217.6709449167
"686",192135183,15065.4942354675
"687",192135183,14914.8392931128
"688",192135183,14765.6909001817
"689",192072988,14618.0339911799
"690",192072988,14471.8536512681
"691",192072988,14327.1351147554
"692",192072988,14183.8637636078
"693",192072988,14042.0251259718
"694",192072988,13901.6048747121
"695",192072988,13762.5888259649
"696",192072988,13624.9629377053
"697",192072988,13488.7133083282
"698",192072988,13353.8261752449
"699",192072988,13220.2879134925
"700",192072988,13088.0850343576
"701",192072988,12957.204184014
"702",192072988,12827.6321421739
"703",192072988,12699.3558207521
"704",192072988,12572.3622625446
"705",192072988,12446.6386399191
"706",192072988,12322.17225352
"707",192072988,12198.9505309848
"708",192072988,12076.9610256749
"709",192072988,11956.1914154182
"710",192072988,11836.629501264
"711",192072988,11718.2632062513
"712",192072988,11601.0805741888
"713",192072988,11485.0697684469
"714",192072988,11370.2190707625
"715",192072988,11256.5168800548
"716",192072988,11143.9517112543
"717",192072988,11032.5121941417
"718",192072988,10922.1870722003
"719",192072988,10812.9652014783
"720",192072988,10704.8355494635
"721",192072988,10597.7871939689
"722",192072988,10491.8093220292
"723",192072988,10386.8912288089
"724",192072988,10283.0223165208
"725",192072988,10180.1920933556
"726",192072988,10078.3901724221
"727",192072988,9977.60627069785
