# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
     208.280       99.900      146.648      371.293
     209.281       99.900      144.352      371.180
     210.282       99.900      146.898      371.332
     211.284       99.900      147.449      371.332
     212.285       99.900      147.707      371.332
     213.286       98.900      146.066      371.410
     214.288       99.900      147.871      371.410
     215.289       99.900      147.613      371.258
     216.290       99.900      147.871      371.258
     217.292       99.900      143.656      371.219
     218.293       99.900      145.891      371.219
     219.294       99.900      147.434      371.332
     220.296       99.900      145.832      371.484
     221.297       99.900      147.492      371.332
     222.298       99.900      143.340      367.320
     223.300      100.900      147.152      371.484
     224.301       99.900      146.848      371.371
     225.302       99.900      147.879      371.371
     226.304       99.900      147.879      371.371
     227.305       99.900      147.879      371.371
     228.306       99.900      147.637      371.449
     229.308       99.900      147.371      371.332
     230.309       99.900      147.887      371.332
     231.310       99.900      147.887      371.484
     232.312       99.900      147.887      371.484
     233.313       99.900      147.887      371.484
     234.314       98.900      139.930      371.410
     235.316      100.900      147.062      371.410
     236.316       99.900      147.746      371.410
     237.318       99.900      147.008      371.410
     238.319       99.900      140.055      371.484
     239.320      100.000      146.242      371.332
     240.321       99.900      147.789      371.332
     241.322       99.900      147.789      371.332
     242.324      100.900      146.285      371.410
     243.325       98.900      147.832      371.410
     244.326       99.900      145.281      371.332
     245.328       99.900      147.859      371.332
     246.329       99.900      145.750      371.449
     247.330       99.900      147.812      371.449
     248.332       99.900      147.812      371.449
     249.333       99.900      147.812      371.449
     250.334       99.900      147.812      371.449
     251.336       99.900      147.812      371.449
     252.337       99.900      147.812      371.449
     253.338       99.900      147.812      371.449
     254.340       99.900      140.574      371.410
     255.341       98.900      144.980      371.371
     256.342      100.900      147.816      371.371
     257.344       99.900      147.816      371.371
     258.345       98.900      126.051      371.410
     259.346       99.900      145.902      371.371
     260.348      100.900      144.852      371.410
     261.349       99.900      147.945      371.410
     262.350       98.900      140.621      371.371
     263.352      100.900      147.840      371.371
     264.353       99.900      147.840      371.371
     265.354       99.900      147.840      371.371
     266.356       99.900      138.547      371.449
     267.357       99.900      145.766      371.449
     268.358       98.900      142.664      371.410
     269.360       99.900      146.789      371.410
     270.361       99.900      134.941      371.449
     271.362       99.900      145.707      371.449
     272.364      100.900      144.445      371.410
     273.365       98.900      146.914      371.332
     274.366       99.900      138.691      371.332
     275.368       99.900      147.973      371.332
     276.368       99.900      147.973      371.332
     277.369       99.900      147.973      371.332
     278.371       99.900      141.320      371.410
     279.372       99.900      147.766      371.410
     280.373       98.900      147.766      371.410
     281.374       99.900      147.766      371.410
     282.376       99.900      132.539      358.609
     283.377       99.900      147.750      371.449
     284.378       99.900      140.352      371.371
     285.380      100.900      147.828      371.371
     286.381       98.900      143.352      371.371
     287.382       99.900      147.254      371.410
     288.384      100.900      143.867      371.371
     289.385       99.900      146.703      371.371
     290.386       98.900      146.430      371.410
     291.388       99.900      147.977      371.410
     292.389       99.900      147.977      371.410
     293.390       98.900      147.977      371.410
     294.392      100.900      146.859      371.484
     295.393       97.900      144.414      371.332
     296.394      100.900      138.625      371.332
     297.396       98.900      147.648      371.484
     298.397       99.900      142.852      366.176
     299.398       99.900      147.746      371.371
     300.399       98.900      144.844      371.371
     301.400       99.900      147.680      371.371
     302.402       99.900      147.938      371.371
     303.403       99.900      147.938      371.371
     304.404       99.900      147.938      371.371
     305.405       98.900      147.938      371.371
     306.406       99.900      147.938      371.371
     307.408       99.900      147.938      371.371
     308.409       99.900      147.938      371.371
     309.410       99.900      147.938      371.523
     310.412       99.900      147.938      371.523
     311.413       99.900      147.938      371.523
     312.414       98.900      147.938      371.523
     313.416      100.900      145.410      371.410
     314.417       98.900      144.414      371.371
     315.418       99.900      147.766      371.371
     316.420      100.900      147.766      371.371
     317.421       99.900      146.301      371.371
     318.422       99.900      142.164      371.371
     319.423      100.900      147.512      371.332
     320.425       98.900      145.426      371.332
     321.426       99.900      146.281      371.410
     322.427       99.900      141.125      371.410
     323.429      100.900      147.656      371.410
     324.430       98.900      124.969      348.293
     325.431       99.900      147.426      371.449
     326.433       99.900      144.719      371.293
     327.434       99.900      147.812      371.449
     328.435       99.900      139.941      371.523
     329.436      101.000      146.902      371.332
     330.437       99.900      145.227      371.332
     331.438       99.900      147.805      371.332
     332.440       99.900      143.363      371.484
     333.441       99.900      146.457      371.332
     334.442       99.900      144.027      371.180
     335.443      100.900      147.160      371.332
     336.445       98.900      142.941      371.449
     337.446      100.900      146.551      371.449
     338.447       99.900      145.656      371.258
     339.449       99.900      146.551      371.449
     340.450       99.900      138.812      371.449
     341.451       99.900      147.363      371.371
     342.453       99.900      145.617      371.371
     343.454       99.900      147.164      371.371
     344.456      100.900      133.684      371.180
     345.457       98.900      143.188      371.410
     346.458       99.900      141.352      371.332
     347.460      100.900      143.809      371.449
     348.461       99.900      130.699      354.023
     349.462       99.900      145.668      371.484
     350.464       99.900      129.898      353.223
     351.465       98.900      142.527      371.410
     352.466       99.900      147.691      371.449
     353.468       99.900      145.969      371.449
     354.469       99.900      147.773      371.449
     355.470      100.900      130.414      371.484
     356.472       99.900      145.680      371.410
     357.473       99.900      136.043      371.219
     358.474       99.900      147.645      371.371
     359.476      100.900      147.363      371.371
     360.477       98.900      142.871      371.449
     361.478      100.900      147.613      371.371
     362.480       99.900      147.871      371.371
     363.481       99.900      147.871      371.371
     364.482       99.900      145.277      371.449
     365.484       99.900      147.477      371.449
     366.485       99.900      147.992      371.449
     367.486       99.900      147.992      371.449
     368.488       99.900      147.863      371.523
     369.489      100.900      147.746      371.484
     370.490       99.800      147.363      371.371
     371.492       99.900      147.105      371.371
     372.493       99.900      142.852      371.371
     373.494       98.900      146.062      371.449
     374.496       99.900      146.574      371.484
     375.497       99.900      147.863      371.484
     376.498      100.900      145.461      371.484
     377.499       99.900      147.477      371.332
     378.500       99.900      144.273      371.332
     379.501       99.900      147.641      371.410
     380.503       99.900      146.875      371.449
     381.504       99.900      147.906      371.449
     382.505       99.900      147.906      371.449
     383.506       98.900      147.906      371.449
     384.508       99.900      145.426      371.332
     385.509       99.900      147.746      371.484
     386.510       98.900      147.746      371.484
     387.512       99.900      148.004      371.484
     388.513       99.900      134.344      371.371
     389.514       99.900      147.750      371.371
     390.516       99.900      132.758      371.066
     391.517       99.900      146.477      371.371
     392.518       98.900      146.516      371.523
     393.520      100.900      146.664      371.410
     394.521       99.900      147.820      371.410
     395.522       99.900      147.305      371.410
     396.524      100.900      147.887      371.410
     397.525       99.900      147.887      371.410
     398.526       99.900      147.887      371.410
     399.528       99.900      147.887      371.410
     400.529       99.900      147.887      371.410
     401.530       98.800      147.887      371.410
     402.532       99.900      147.887      371.410
     403.533       99.900      147.887      371.410
     404.534       99.900      131.672      371.258
     405.536      100.900      147.914      371.410
     406.537       99.900      147.914      371.410
     407.538       99.900      142.598      371.410
     408.540      100.900      147.238      371.410
     409.541       98.900      147.754      371.410
     410.542      100.900      146.465      371.410
     411.544       99.900      139.566      362.891
     412.545       99.900      146.781      371.449
     413.552      100.300      147.812      371.449
     414.553       99.900      147.812      371.449
     415.554       98.900      147.812      371.449
     416.556       99.900      147.664      371.371
     417.557      100.900      147.727      371.410
     418.558       99.900      137.762      371.562
     419.560       99.900      144.531      371.410
     420.561       99.900      137.836      371.484
     421.562       98.900      145.172      371.449
     422.564      100.900      144.777      371.449
     423.565       99.900      145.262      371.523
     424.566       99.900      147.750      371.410
     425.568       99.900      148.008      371.410
     426.569       99.900      136.586      359.910
     427.570       99.900      146.121      371.410
     428.572       99.900      147.324      371.410
     429.573       99.900      147.840      371.562
     430.574      100.900      146.641      371.484
     431.576       99.900      146.211      371.484
     432.577       98.900      147.180      371.484
     433.578       99.900      146.484      371.449
     434.580       99.900      147.312      371.602
     435.581       98.900      141.109      371.449
     436.582       99.900      145.805      371.484
     437.584       98.900      146.250      371.410
     438.585       99.900      148.055      371.562
     439.586       99.900      144.699      371.523
     440.588       99.900      147.570      371.523
     441.589       98.900      147.828      371.523
     442.590       99.900      146.785      371.523
     443.592       99.900      147.180      371.449
     444.593       99.900      147.953      371.449
     445.594       99.900      144.039      371.562
     446.596       98.900      145.945      371.562
     447.597       99.900      146.984      371.484
     448.597      100.000      146.324      371.484
     449.598       97.900      133.648      371.449
     450.600      100.900      146.641      371.562
     451.601       98.900      145.742      371.449
     452.602       99.900      148.062      371.449
     453.604       99.900      148.062      371.602
     454.605       99.900      148.062      371.602
     455.606       99.900      148.062      371.602
     456.608       99.900      148.062      371.602
     457.609       99.900      148.062      371.602
     458.610       99.900      148.062      371.602
     459.612       99.900      148.062      371.602
     460.613       98.900      148.062      371.602
     461.614       99.900      145.426      371.523
     462.616       99.900      147.246      371.602
     463.617       99.900      147.797      371.562
     464.618       98.900      148.055      371.562
     465.620       99.900      148.055      371.562
     466.621      100.900      147.227      371.523
     467.622       99.900      148.000      371.523
     468.624       99.900      148.000      371.523
     469.625       98.900      146.176      371.602
     470.626      100.900      147.145      371.410
     471.628       99.900      144.285      371.410
     472.629       99.900      147.121      371.562
     473.630       98.900      144.266      371.484
     474.632      100.900      146.121      371.484
     475.633       99.900      147.852      371.562
     476.634       99.900      147.852      371.562
     477.636       99.900      146.398      371.523
     478.636       99.900      147.945      371.523
     479.638       99.900      147.945      371.523
     480.639       99.900      147.945      371.523
     481.640       99.900      147.945      371.523
     482.642       99.900      147.945      371.523
     483.643       99.900      147.945      371.523
     484.644      100.000      147.945      371.523
     485.645       99.900      143.949      371.562
     486.646       99.900      147.250      371.523
     487.648      100.900      145.461      371.523
     488.649       99.900      147.781      371.523
     489.650       98.900      147.039      371.602
     490.652      100.900      145.191      371.449
     491.653       99.900      144.324      371.523
     492.654      100.000      147.113      371.562
     493.655       99.900      133.184      356.508
     494.656       99.900      146.809      371.484
     495.656       99.900      147.840      371.484
     496.658       99.900      147.840      371.484
     497.659       99.900      147.840      371.484
     498.660       99.900      142.152      371.410
     499.662      100.900      144.484      371.562
     500.663       98.900      145.617      371.449
     501.664       99.900      147.938      371.602
     502.665       99.900      147.938      371.602
     503.666       99.900      147.938      371.602
     504.668       99.900      129.820      354.367
     505.669      100.900      142.676      371.523
     506.670       98.900      135.844      371.410
     507.672      100.900      145.340      371.523
     508.673       98.900      147.543      371.523
     509.674      100.900      142.762      371.449
     510.676       99.900      147.812      371.484
     511.677       98.900      146.727      371.523
     512.678       99.900      148.016      371.523
     513.680       99.900      134.828      371.602
     514.681       99.900      147.719      371.602
     515.682       99.900      146.395      371.484
     516.684       99.900      147.230      371.484
     517.685       99.900      145.301      371.641
     518.685       99.000      147.168      371.523
     519.687       99.900      143.492      371.602
     520.688       99.900      147.371      371.602
     521.689       99.900      147.887      371.602
     522.690       99.900      148.145      371.602
     523.692       99.900      148.145      371.602
     524.693       99.900      145.398      371.523
     525.694       99.900      147.871      371.562
     526.695       99.900      148.129      371.562
     527.697       99.900      148.129      371.562
     528.698       98.900      147.707      371.641
     529.699       99.900      144.969      371.484
     530.700      100.900      147.168      371.602
     531.701       99.900      143.559      371.602
     532.702       99.900      146.844      371.562
     533.704       99.900      148.133      371.562
     534.705       98.900      148.133      371.562
     535.706       99.900      148.133      371.562
     536.708      100.900      148.133      371.562
     537.708       98.900      148.133      371.562
     538.710       99.900      148.133      371.562
     539.710       99.900      140.227      371.562
     540.712      100.900      147.961      371.562
     541.713       99.900      147.961      371.562
     542.714       99.900      147.961      371.562
     543.715       99.900      147.961      371.562
     544.717       99.900      147.961      371.562
     545.718       99.900      147.961      371.562
     546.719      100.900      142.887      371.676
     547.721       99.900      146.566      371.523
     548.722       98.900      147.105      371.562
     549.723       99.900      146.230      371.602
     550.725       99.900      146.547      371.602
     551.726      100.900      143.719      371.641
     552.727       99.900      146.723      371.641
     553.729       99.900      143.094      371.641
     554.730       99.900      146.723      371.602
     555.731       99.900      148.012      371.602
     556.732      101.000      148.012      371.602
     557.733       98.900      137.039      371.641
     558.734       99.900      145.547      371.641
     559.736      100.900      144.074      367.664
     560.737       99.900      147.938      371.641
     561.738       99.900      148.195      371.641
     562.740       99.900      148.195      371.641
     563.741       99.900      148.195      371.641
     564.742       99.900      148.195      371.641
     565.744      100.900      130.129      353.453
     566.745       98.900      145.770      371.602
     567.746      100.900      147.398      371.641
     568.748       99.900      146.465      371.676
     569.749       99.900      147.855      371.641
     570.750       99.900      148.113      371.641
     571.752       99.900      148.113      371.641
     572.753       99.900      148.113      371.641
     573.755       96.900      148.113      371.641
     574.756      100.900      148.113      371.641
     575.757       99.900      148.113      371.641
     576.758       98.900      148.113      371.641
     577.760       99.900      141.504      371.562
     578.761       99.900      146.539      371.562
     579.762       99.900      145.254      371.641
     580.764      100.900      148.090      371.641
     581.765       99.900      131.816      371.562
     582.766       98.900      144.547      371.641
     583.768      100.900      147.898      371.641
     584.769       99.900      148.156      371.641
     585.770       99.900      148.039      371.676
     586.772       99.900      147.457      371.715
     587.773       99.900      147.859      371.641
     588.774       98.900      141.383      371.641
     589.776      100.900      146.980      371.602
     590.777       99.900      146.496      371.715
     591.778       99.900      147.332      371.641
     592.780      100.900      148.090      371.676
     593.781       99.900      148.090      371.676
     594.782       99.900      148.090      371.676
     595.784       99.900      148.090      371.676
     596.785       99.900      138.840      371.676
     597.786       98.900      147.930      371.754
     598.788      100.900      146.168      371.602
     599.789       98.900      147.637      371.715
     600.790      100.900      148.164      371.676
     601.792       98.900      147.648      371.676
     602.793       99.900      147.906      371.676
     603.794       99.900      147.141      371.867
     604.796       99.900      136.316      359.641
     605.797       99.900      147.570      371.715
     606.798       99.900      145.816      371.828
     607.799       98.900      148.137      371.828
     608.800       99.900      145.652      371.793
     609.801       98.900      147.457      371.793
     610.802       99.900      142.707      371.715
     611.803       99.900      148.121      371.715
     612.804      101.000      148.121      371.715
     613.805       98.900      148.121      371.715
     614.806       99.900      132.719      371.867
     615.808      100.900      146.316      371.793
     616.809       99.900      143.008      371.676
     617.810       98.900      147.066      371.676
     618.812      100.900      142.004      371.715
     619.813       99.900      146.500      371.754
     620.814       99.900      145.141      371.715
     621.816       99.900      147.223      371.793
     622.817       99.900      147.523      371.828
     623.818       99.900      146.375      371.828
     624.820      100.900      147.957      371.828
     625.821       98.900      145.770      371.828
     626.822       99.900      148.090      371.828
     627.824       99.900      148.348      371.828
     628.825       99.900      146.031      371.867
     629.826      100.900      147.484      371.867
     630.828       99.900      148.258      371.867
     631.829       98.900      148.258      371.867
     632.830       99.900      148.258      371.867
     633.832       99.900      138.902      371.715
     634.833       98.900      146.379      371.867
     635.834      100.900      144.223      371.867
     636.836       99.900      142.707      371.945
     637.837       99.900      147.793      371.828
     638.838       98.900      146.523      371.828
     639.840      100.900      148.328      371.828
     640.841       99.900      147.488      371.906
     641.842       99.900      148.004      371.906
     642.843       99.900      148.262      371.906
     643.845       99.900      146.609      371.906
     644.846       99.900      146.191      371.945
     645.847      100.900      148.098      371.945
     646.849       99.900      148.355      371.793
     647.850       98.900      146.492      371.906
     648.851       99.900      145.871      371.867
     649.853       99.900      148.449      371.867
     650.854       99.900      148.449      371.867
     651.855       99.900      148.449      371.867
     652.857       99.900      146.613      371.906
     653.858       99.900      147.812      371.906
     654.859       99.900      148.328      371.906
     655.860      101.000      144.891      371.945
     656.861       98.900      138.055      371.867
     657.862      100.900      146.695      371.828
     658.864      100.900      136.797      371.867
     659.865       98.900      145.117      371.867
     660.866       99.900      142.355      371.867
     661.867       99.900      148.027      371.867
     662.869       99.900      148.285      371.867
     663.870       98.900      145.816      371.945
     664.871       98.900      142.465      371.945
     665.873      100.900      147.961      371.906
     666.874       99.900      148.266      371.867
     667.875       99.900      145.621      371.984
     668.877       98.900      148.344      371.793
     669.878       99.900      148.344      371.793
     670.879       98.900      148.344      371.793
     671.880      100.000      147.773      371.828
     672.881       99.900      144.832      371.793
     673.882       98.900      147.410      371.793
     674.884       99.900      148.441      371.793
     675.885       99.900      147.676      371.984
     676.886       98.900      148.191      371.828
     677.888       99.900      148.449      371.828
     678.889       99.900      144.227      369.574
     679.890       99.900      147.418      371.945
     680.892       99.900      143.500      368.047
     681.893       99.900      147.812      371.867
     682.894       99.900      148.070      371.867
     683.896       99.900      146.504      371.867
     684.897       99.900      147.535      371.867
     685.898       99.900      145.473      371.867
     686.900       99.900      148.309      371.867
     687.901      100.900      139.176      371.867
     688.902       98.900      146.863      371.945
     689.904       99.900      148.410      371.945
     690.905       99.900      147.832      371.984
     691.906       99.900      146.199      371.945
     692.908       99.900      148.520      371.945
     693.909       98.900      148.520      371.945
     694.910       99.900      148.004      371.984
     695.912       99.900      148.520      371.984
     696.913       99.900      148.520      371.984
     697.914       98.900      132.203      372.020
     698.916       99.900      147.273      371.906
     699.917       99.900      139.711      371.828
     700.918       99.900      148.219      371.984
     701.920       98.900      143.785      372.020
     702.921       99.900      147.020      372.020
     703.922       99.900      144.184      371.867
     704.924       99.900      147.277      371.867
     705.925       99.900      122.484      345.809
     706.926       99.900      147.164      372.020
     707.928      100.900      139.496      362.891
     708.929       98.900      147.020      372.020
     709.930       99.900      123.863      347.188
     710.932      100.900      146.355      372.020
     711.933       99.900      148.488      371.984
     712.934       98.900      143.512      371.945
     713.936      100.900      148.152      371.945
     714.937       98.900      141.547      371.867
     715.938      100.900      146.473      371.867
     716.940       99.900      148.277      372.020
     717.940       99.900      148.277      372.020
     718.942       99.900      143.676      371.867
     719.943       98.900      148.316      372.020
     720.944      100.000      144.500      371.984
     721.945       99.900      144.637      371.984
     722.946       98.900      138.242      371.828
     723.948       99.900      147.285      371.945
     724.949       99.900      144.848      371.867
     725.950       99.900      147.027      371.906
     726.952       98.900      148.059      371.906
     727.953       99.900      148.316      371.906
     728.954       98.900      147.562      372.059
     729.956      100.900      148.594      372.059
     730.957       99.900      148.594      372.059
     731.958       99.900      148.594      372.059
     732.960       99.900      147.504      371.945
     733.961       99.900      148.109      371.945
     734.962       99.900      148.367      371.945
     735.964       99.900      148.367      371.945
     736.965      100.900      146.250      372.020
     737.966       99.900      147.566      371.984
     738.968       98.900      148.375      371.984
     739.969      100.900      147.562      371.945
     740.970       98.900      147.562      371.945
     741.972       99.900      148.336      371.945
     742.973       98.900      147.344      372.020
     743.974      100.900      144.379      367.703
     744.976       98.900      147.727      371.984
     745.977       98.900      145.664      371.984
     746.978       99.900      148.500      371.984
     747.980       99.900      146.734      371.906
     748.981       99.900      148.328      371.906
     749.982       98.900      147.488      372.020
     750.984       99.900      148.363      372.098
     751.985       99.900      141.219      371.984
     752.986       99.900      147.922      371.984
     753.987       99.900      144.727      372.098
     754.989      100.900      147.035      371.945
     755.990       98.900      148.324      371.945
     756.991       99.900      148.324      371.945
     757.993      100.900      148.324      371.945
     758.994       99.900      146.102      371.906
     759.995       99.900      144.301      367.625
     760.997       99.900      147.648      372.059
     761.998      100.900      143.008      372.059
     762.999       98.900      144.410      371.906
     764.001       99.900      148.535      372.059
     765.002      100.900      145.723      371.945
     766.003       99.900      145.598      371.945
     767.005       99.900      148.434      371.945
     768.006       99.900      140.332      372.098
     769.007       99.900      145.863      371.984
     770.009       99.800      147.820      372.020
     771.010      100.800      146.090      372.098
     772.012       99.900      147.238      372.020
     773.012       98.900      146.980      372.020
     774.014      100.900      145.434      372.020
     775.015       98.900      147.504      371.984
     776.016      100.000      139.488      371.945
     777.017      100.900      148.512      371.945
     778.018       99.900      148.512      371.945
     779.020       99.900      148.480      371.984
     780.021       99.900      147.562      371.945
     781.022       99.900      148.594      371.945
     782.023       99.900      148.594      371.945
     783.025       99.900      148.594      372.098
     784.026       99.900      148.594      372.098
     785.027       99.900      148.594      372.098
     786.029       99.900      143.312      371.984
     787.030       99.900      147.469      372.059
     788.032       98.900      148.164      372.059
     789.033       99.900      147.391      372.059
     790.034       98.900      136.996      371.984
     791.036       99.900      144.578      371.984
     792.036      100.900      148.445      371.984
     793.037       98.900      146.992      372.020
     794.039       98.900      146.805      372.059
     795.040       99.900      148.504      372.059
     796.041       99.900      148.504      372.059
     797.042       99.900      148.504      372.059
     798.043       99.900      146.289      372.098
     799.045       98.900      145.047      371.945
     800.046       98.900      147.633      371.945
     801.047       99.900      145.895      371.945
     802.049       99.900      148.473      372.098
     803.050       98.900      148.473      372.098
     804.051       99.900      148.473      372.098
     805.052      100.000      148.473      372.098
     806.053       99.900      148.164      372.098
     807.054       98.900      147.133      371.945
     808.055      100.900      141.461      371.945
     809.057       99.900      148.164      371.945
     810.058       98.900      143.238      371.984
     811.059       99.900      147.582      372.098
     812.061       98.900      147.270      372.098
     813.062       99.900      148.559      372.098
     814.063       99.900      148.559      372.098
     815.065      100.900      148.559      372.098
     816.066       98.900      148.559      372.098
     817.067       99.900      148.566      372.059
     818.069       99.900      148.566      372.059
     819.070       98.900      148.566      372.059
