# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
     151.204      100.900      149.113     1387.363
     152.206       99.900      149.113     1387.363
     153.207       99.900      149.113     1387.363
     154.209       99.900      149.113     1387.363
     155.210       99.800      149.113     1387.363
     156.212       99.900      149.113     1387.363
     157.213       99.900      149.113     1387.363
     158.215       99.900      149.113     1387.363
     159.216       99.900      149.113     1387.363
     160.217      100.900      149.113     1387.363
     161.219       99.900      149.113     1387.363
     162.220       99.900      149.113     1387.363
     163.222       99.900      149.113     1387.363
     164.223       99.900      149.113     1387.363
     165.224       99.900      149.113     1387.363
     166.225      100.900      149.113     1387.363
     167.227       99.900      149.113     1387.363
     168.228       99.900      149.113     1387.363
     169.230       99.900      149.113     1387.363
     170.231       99.900      149.113     1387.363
     171.232       99.900      149.113     1387.363
     172.234       99.900      149.113     1387.363
     173.235      100.800      149.113     1387.363
     174.237       99.800      149.113     1387.363
     175.238       99.900      149.148     1387.363
     176.240       99.900      149.148     1387.363
     177.241       99.900      149.148     1387.363
     178.242      100.900      149.148     1387.363
     179.244       99.900      149.148     1387.363
     180.245       99.800      149.148     1387.363
     181.247       99.900      149.148     1387.363
     182.248       98.900      149.148     1387.363
     183.249      100.900      149.148     1387.363
     184.250       99.900      149.148     1387.363
     185.252      100.900      149.148     1387.363
     186.253       98.900      149.148     1387.363
     187.254      100.900      149.148     1387.363
     188.255       98.900      149.148     1387.363
     189.257      100.900      149.148     1387.363
     190.258       99.800      149.168     1387.363
     191.260       99.900      149.168     1387.363
     192.261       99.800      149.168     1387.363
     193.263       99.900      149.168     1387.363
     194.264       99.800      149.168     1387.363
     195.266      100.800      149.168     1387.363
     196.267       99.800      149.168     1387.363
     197.269       99.900      149.168     1387.363
     198.270       99.800      149.168     1387.363
     199.272       99.900      149.168     1387.363
     200.273       99.900      149.168     1387.363
     201.274       99.900      149.168     1387.363
     202.276      100.800      149.168     1387.363
     203.277       99.800      149.168     1387.363
     204.279       99.900      149.168     1387.363
     205.280       99.900      149.168     1387.363
     206.282       99.900      149.168     1387.363
     207.283       99.900      149.168     1387.363
     208.285       99.900      149.168     1387.363
     209.285       99.900      149.168     1387.363
     210.286      100.900      149.168     1387.363
     211.288       99.900      149.168     1387.363
     212.289       99.900      149.168     1387.363
     213.291       99.800      149.168     1387.363
     214.292       99.900      149.168     1387.363
     215.293       99.800      149.168     1387.363
     216.294       99.900      149.168     1387.363
     217.295       99.900      149.168     1387.363
     218.296       99.900      149.168     1387.363
     219.297      100.900      149.168     1387.363
     220.299       99.900      149.168     1387.363
     221.300       99.900      149.168     1387.363
     222.302       99.900      149.168     1387.363
     223.303       99.800      149.168     1387.363
     224.305       99.800      149.168     1387.363
     225.306       99.900      149.168     1387.363
     226.308       99.900      149.168     1387.363
     227.309       99.900      149.168     1387.363
     228.311      100.900      149.168     1387.363
     229.311       99.900      149.168     1387.363
     230.313       99.900      149.168     1387.363
     231.314       99.900      149.168     1387.363
     232.316       99.900      149.168     1387.363
     233.317       99.900      149.168     1387.363
     234.319       99.900      149.168     1387.363
     235.320      100.900      149.168     1387.363
     236.322       99.900      149.168     1387.363
     237.323      100.800      149.168     1387.363
     238.325       99.900      149.168     1387.363
     239.326       99.900      149.168     1387.363
     240.326       99.900      149.168     1387.363
     241.328       99.900      149.168     1387.363
     242.329       99.900      149.168     1387.363
     243.331       99.900      149.168     1387.363
     244.332       99.900      149.168     1387.363
     245.334      100.900      149.168     1387.363
     246.334       99.900      149.168     1387.363
     247.335       98.900      149.168     1387.363
     248.336       99.900      149.168     1387.363
     249.337       99.900      149.168     1387.363
     250.338       99.900      149.168     1387.363
     251.340       99.900      149.168     1387.363
     252.341      100.900      149.168     1387.363
     253.343       99.900      149.168     1387.363
     254.344       99.800      149.168     1387.363
     255.345       99.900      149.168     1387.363
     256.346       99.900      149.168     1387.363
     257.348       99.900      149.168     1387.363
     258.349       99.900      149.168     1387.363
     259.351      100.900      149.168     1387.363
     260.352       99.900      149.168     1387.363
     261.353       99.900      149.168     1387.363
     262.355       99.900      149.168     1387.363
     263.356       99.900      149.168     1387.363
     264.358       99.900      149.168     1387.363
     265.359       99.900      149.168     1387.363
     266.360      100.800      149.168     1387.363
     267.361       99.900      149.168     1387.363
     268.362       99.900      149.168     1387.363
     269.363       99.900      149.168     1387.363
     270.365       99.900      149.168     1387.363
     271.366       99.900      149.168     1387.363
     272.368       99.900      149.168     1387.363
     273.369       99.900      149.168     1387.363
     274.371       99.900      149.168     1387.363
     275.372      100.900      149.215     1387.363
     276.374       99.900      149.215     1387.363
     277.374       99.900      149.215     1387.363
     278.376       99.900      149.215     1387.363
     279.377       99.900      149.215     1387.363
     280.379       99.900      149.215     1387.363
     281.380       99.900      149.215     1387.363
     282.381       99.900      149.215     1387.363
     283.382      100.900      149.215     1387.363
     284.384       99.900      149.215     1387.363
     285.385       99.900      149.215     1387.363
     286.387       99.900      149.215     1387.363
     287.387      100.900      149.215     1387.363
     288.389       99.900      149.215     1387.363
     289.389       99.900      149.215     1387.363
     290.390       99.900      149.215     1387.363
     291.392       99.900      149.215     1387.363
     292.393       99.900      149.215     1387.363
     293.395       99.800      149.215     1387.363
     294.396       99.900      149.215     1387.363
     295.398       99.900      149.215     1387.363
     296.398       99.900      149.215     1387.363
     297.400       99.800      149.215     1387.363
     298.401       99.800      149.215     1387.363
     299.403      100.900      149.215     1387.363
     300.404       99.900      149.215     1387.363
     301.405       99.900      149.215     1387.363
     302.407       99.900      149.215     1387.363
     303.408       99.800      149.215     1387.363
     304.409       99.900      149.215     1387.363
     305.411       99.900      149.215     1387.363
     306.411       99.900      149.215     1387.363
     307.413       99.900      149.215     1387.363
     308.414       99.800      149.215     1387.363
     309.416       99.900      149.215     1387.363
     310.416      100.900      149.215     1387.363
     311.418       99.800      149.215     1387.363
     312.419       99.800      149.215     1387.363
     313.420       99.900      149.215     1387.363
     314.422       99.900      149.215     1387.363
     315.423      100.800      149.215     1387.363
     316.425       99.800      149.215     1387.363
     317.425      100.000      149.215     1387.363
     318.427       99.900      149.215     1387.363
     319.427       99.900      149.215     1387.363
     320.429       99.900      149.215     1387.363
     321.430       99.800      149.215     1387.363
     322.432       99.900      149.215     1387.363
     323.433       99.800      149.215     1387.363
     324.435      100.900      149.215     1387.363
     325.436       99.900      149.215     1387.363
     326.437       99.900      149.215     1387.363
     327.439       99.900      149.215     1387.363
     328.440       99.800      149.215     1387.363
     329.442       99.900      149.215     1387.363
     330.443       99.900      149.215     1387.363
     331.443       99.900      149.215     1387.363
     332.444       99.900      149.215     1387.363
     333.445      100.900      149.215     1387.363
     334.447       99.900      149.215     1387.363
     335.448       99.900      149.215     1387.363
     336.450       99.900      149.215     1387.363
     337.450       99.900      149.215     1387.363
     338.451       99.900      149.215     1387.363
     339.452       99.900      149.215     1387.363
     340.454      100.800      149.215     1387.363
     341.455       99.900      149.215     1387.363
     342.457       99.900      149.215     1387.363
     343.458       99.800      149.215     1387.363
     344.460       99.900      149.215     1387.363
     345.461       99.900      149.215     1387.363
     346.463      100.900      149.215     1387.363
     347.463       99.900      149.215     1387.363
     348.464       99.900      149.215     1387.363
     349.465       99.900      149.215     1387.363
     350.466       99.900      149.215     1387.363
     351.467       99.900      149.215     1387.363
     352.467       99.900      149.215     1387.363
     353.468       99.900      149.215     1387.363
     354.470       99.900      149.215     1387.363
     355.470       99.900      149.215     1387.363
     356.471       99.900      149.215     1387.363
     357.472       99.900      149.215     1387.363
     358.473       99.900      149.215     1387.363
     359.474       99.900      149.215     1387.363
     360.475       99.900      149.215     1387.363
     361.476       99.900      149.215     1387.363
     362.478      100.900      149.215     1387.363
     363.479       99.900      149.215     1387.363
     364.481       99.900      149.215     1387.363
     365.481       99.900      149.215     1387.363
     366.482       99.900      149.215     1387.363
     367.484       99.900      149.215     1387.363
     368.484       99.900      149.215     1387.363
     369.486       99.900      149.215     1387.363
     370.487       99.900      149.215     1387.363
     371.489       99.900      149.215     1387.363
     372.489      100.900      149.215     1387.363
     373.491       99.900      149.215     1387.363
     374.492       99.900      149.215     1387.363
     375.494       99.900      149.215     1387.363
     376.494      100.900      149.215     1387.363
     377.495       99.900      149.215     1387.363
     378.497       99.900      149.215     1387.363
     379.498       99.900      149.215     1387.363
     380.500       99.800      149.215     1387.363
     381.501       99.800      149.215     1387.363
     382.503       99.900      149.215     1387.363
     383.504       99.900      149.215     1387.363
     384.505      100.900      149.215     1387.363
     385.505       99.900      149.215     1387.363
     386.507       99.900      149.215     1387.363
     387.508       99.900      149.215     1387.363
     388.510       99.800      149.215     1387.363
     389.511       99.900      149.215     1387.363
     390.513       99.900      149.215     1387.363
     391.514       99.900      149.215     1387.363
     392.516      100.900      149.215     1387.363
     393.517       99.800      149.215     1387.363
     394.519       99.900      149.215     1387.363
     395.520       99.800      149.230     1387.363
     396.522       99.900      149.230     1387.363
     397.523      100.900      149.230     1387.363
     398.524       98.900      149.230     1387.363
     399.525      100.900      149.230     1387.363
     400.527       98.900      149.230     1387.363
     401.528      100.900      149.230     1387.363
     402.529       99.900      149.230     1387.363
     403.530       99.900      149.230     1387.363
     404.532       99.800      149.230     1387.363
     405.533       99.900      149.230     1387.363
     406.534       99.900      149.230     1387.363
     407.535       99.900      149.230     1387.363
     408.537      100.900      149.230     1387.363
     409.538       99.900      149.230     1387.363
     410.539       99.900      149.230     1387.363
     411.541       99.900      149.230     1387.363
     412.542       99.900      149.230     1387.363
     413.543       99.900      149.230     1387.363
     414.545       99.800      149.230     1387.363
     415.546      100.900      149.230     1387.363
     416.548       99.900      149.230     1387.363
     417.548       99.900      149.230     1387.363
     418.550       99.900      149.230     1387.363
     419.551       98.900      149.242     1387.363
     420.553      100.900      149.242     1387.363
     421.554       99.900      149.242     1387.363
     422.555       99.900      149.242     1387.363
     423.557      100.900      149.242     1387.363
     424.558       96.900      149.242     1387.363
     425.560      100.900      149.242     1387.363
     426.560       99.900      149.242     1387.363
     427.562       99.800      149.242     1387.363
     428.563       99.800      149.242     1387.363
     429.565       99.900      149.242     1387.363
     430.566       99.900      149.242     1387.363
     431.567       99.900      149.242     1387.363
     432.569      100.900      149.242     1387.363
     433.570       99.900      149.242     1387.363
     434.572       99.900      149.242     1387.363
     435.573       99.800      149.242     1387.363
     436.575      100.800      149.242     1387.363
     437.576       98.800      149.242     1387.363
     438.578       99.900      149.242     1387.363
     439.579       99.900      149.242     1387.363
     440.581       99.900      149.242     1387.363
     441.582      100.900      149.242     1387.363
     442.583       99.900      149.242     1387.363
     443.584       99.900      149.242     1387.363
     444.585       99.900      149.242     1387.363
     445.586      100.900      149.242     1387.363
     446.588       99.900      149.242     1387.363
     447.589       99.900      149.242     1387.363
     448.591       99.900      149.242     1387.363
     449.592       99.800      149.242     1387.363
     450.594       99.900      149.242     1387.363
     451.595       99.900      149.242     1387.363
     452.597       99.900      149.242     1387.363
     453.598      100.900      149.242     1387.363
     454.600       99.900      149.242     1387.363
     455.601       99.900      149.242     1387.363
     456.602       99.900      149.242     1387.363
     457.604       99.900      149.242     1387.363
     458.605       99.800      149.242     1387.363
     459.606       99.900      149.242     1387.363
     460.607       99.800      149.242     1387.363
     461.609      100.800      149.242     1387.363
     462.610       99.900      149.242     1387.363
     463.612       99.900      149.242     1387.363
     464.613       99.900      149.242     1387.363
     465.614       99.900      149.242     1387.363
     466.616      100.800      149.242     1387.363
     467.617       99.900      149.242     1387.363
     468.618       99.900      149.242     1387.363
     469.619       99.800      149.242     1387.363
     470.621       99.900      149.242     1387.363
     471.622       99.900      149.242     1387.363
     472.623       99.900      149.242     1387.363
     473.625       99.900      149.242     1387.363
     474.626      100.800      149.242     1387.363
     475.627       99.900      149.242     1387.363
     476.629       99.900      149.242     1387.363
     477.630       99.900      149.242     1387.363
     478.632       99.900      149.242     1387.363
     479.633       99.800      149.242     1387.363
     480.635      100.900      149.242     1387.363
     481.636       99.800      149.242     1387.363
     482.638       99.800      149.242     1387.363
     483.639       99.900      149.242     1387.363
     484.640       99.800      149.242     1387.363
     485.641       99.900      149.242     1387.363
     486.642       99.900      149.242     1387.363
     487.644       99.900      149.242     1387.363
     488.645       99.900      149.242     1387.363
     489.647       99.800      149.242     1387.363
     490.647       99.900      149.242     1387.363
     491.649       99.800      149.242     1387.363
     492.650       99.800      149.242     1387.363
     493.651      100.900      149.242     1387.363
     494.653       99.900      149.242     1387.363
     495.654       99.900      149.242     1387.363
     496.656       99.900      149.242     1387.363
     497.656       99.900      149.242     1387.363
     498.657       99.900      149.242     1387.363
     499.658       99.900      149.242     1387.363
     500.660      100.800      149.242     1387.363
     501.661       99.900      149.242     1387.363
     502.663       99.900      149.242     1387.363
     503.663       99.900      149.242     1387.363
     504.665       99.900      149.242     1387.363
     505.666       99.900      149.242     1387.363
     506.667       99.900      149.242     1387.363
     507.669      100.800      149.242     1387.363
     508.670       99.900      149.242     1387.363
     509.671       99.900      149.242     1387.363
     510.672       99.900      149.242     1387.363
     511.673       99.900      149.242     1387.363
     512.675       99.900      149.242     1387.363
     513.676       99.900      149.242     1387.363
     514.678       99.900      149.242     1387.363
     515.679      100.800      149.242     1387.363
     516.680       99.900      149.242     1387.363
     517.682       99.900      149.242     1387.363
     518.683       99.800      149.242     1387.363
     519.685       99.900      149.242     1387.363
     520.686       99.900      149.242     1387.363
     521.687       99.900      149.242     1387.363
     522.688      100.900      149.242     1387.363
     523.689       98.900      149.242     1387.363
     524.690      100.800      149.242     1387.363
     525.692       99.900      149.242     1387.363
     526.693       99.800      149.242     1387.363
     527.695       99.900      149.242     1387.363
     528.696       99.900      149.242     1387.363
     529.698       99.900      149.242     1387.363
     530.699       99.900      149.242     1387.363
     531.700       99.900      149.242     1387.363
     532.701      100.900      149.242     1387.363
     533.701       99.900      149.242     1387.363
     534.702       99.900      149.242     1387.363
     535.704       99.900      149.242     1387.363
     536.704       99.900      149.242     1387.363
     537.705       99.900      149.242     1387.363
     538.706       99.900      149.242     1387.363
     539.708       99.800      149.242     1387.363
     540.709       99.900      149.242     1387.363
     541.710       99.900      149.242     1387.363
     542.711      100.900      149.242     1387.363
     543.712       99.900      149.242     1387.363
     544.713       99.900      149.242     1387.363
     545.715       99.900      149.242     1387.363
     546.716       99.900      149.242     1387.363
     547.717       99.900      149.242     1387.363
     548.718       99.900      149.242     1387.363
     549.720       99.900      149.242     1387.363
     550.721      100.900      149.242     1387.363
     551.722       99.900      149.242     1387.363
     552.724       99.900      149.242     1387.363
     553.725       99.900      149.242     1387.363
     554.726       99.900      149.242     1387.363
     555.727       99.900      149.242     1387.363
     556.728       99.900      149.242     1387.363
     557.729       99.900      149.242     1387.363
     558.730       99.900      149.242     1387.363
     559.731      100.900      149.242     1387.363
     560.732       99.900      149.242     1387.363
     561.732      100.000      149.242     1387.363
     562.733       99.900      149.242     1387.363
     563.734       99.900      149.242     1387.363
     564.736       99.900      149.242     1387.363
     565.737       99.900      149.242     1387.363
     566.738       99.800      149.242     1387.363
     567.740       99.900      149.242     1387.363
     568.741       99.800      149.242     1387.363
     569.743       99.900      149.242     1387.363
     570.744       99.900      149.242     1387.363
     571.746       99.900      149.242     1387.363
     572.747      100.900      149.242     1387.363
     573.748       99.900      149.242     1387.363
     574.749      100.900      149.242     1387.363
     575.751       99.800      149.242     1387.363
     576.752       99.900      149.242     1387.363
     577.754       99.900      149.242     1387.363
     578.754       99.900      149.242     1387.363
     579.756       99.900      149.242     1387.363
     580.757      100.900      149.242     1387.363
     581.759       99.900      149.242     1387.363
     582.759       98.900      149.242     1387.363
     583.761       99.900      149.242     1387.363
     584.762      100.800      149.242     1387.363
     585.763       99.900      149.242     1387.363
     586.764       99.900      149.242     1387.363
     587.765       99.900      149.242     1387.363
     588.767       99.900      149.242     1387.363
     589.768       99.900      149.242     1387.363
     590.770       99.800      149.242     1387.363
     591.771       99.900      149.242     1387.363
     592.773       99.900      149.242     1387.363
     593.774       99.900      149.242     1387.363
     594.776      100.900      149.242     1387.363
     595.777       99.900      149.242     1387.363
     596.778       99.900      149.242     1387.363
     597.780       99.900      149.242     1387.363
     598.781       99.800      149.242     1387.363
     599.783       99.900      149.242     1387.363
     600.784       99.800      149.242     1387.363
     601.786      100.900      149.242     1387.363
     602.787       99.900      149.242     1387.363
     603.789       99.900      149.242     1387.363
     604.790       99.900      149.242     1387.363
     605.792       99.900      149.242     1387.363
     606.792       99.900      149.242     1387.363
     607.794       99.900      149.242     1387.363
     608.795       99.900      149.242     1387.363
     609.797       99.800      149.242     1387.363
     610.798      100.900      149.242     1387.363
     611.799       99.800      149.242     1387.363
     612.801       99.800      149.242     1387.363
     613.803       99.900      149.242     1387.363
     614.804      100.800      149.242     1387.363
     615.806       99.900      149.242     1387.363
     616.806       99.900      149.242     1387.363
     617.808       99.900      149.242     1387.363
     618.808       99.900      149.242     1387.363
     619.809       99.900      149.242     1387.363
     620.811       99.900      149.242     1387.363
     621.812      100.800      149.242     1387.363
     622.814       99.800      149.242     1387.363
     623.815       99.800      149.242     1387.363
     624.816       99.900      149.242     1387.363
     625.818       99.900      149.242     1387.363
     626.819       99.900      149.242     1387.363
     627.821       99.900      149.242     1387.363
     628.822      100.900      149.242     1387.363
     629.824       99.900      149.242     1387.363
     630.825       99.900      149.242     1387.363
     631.826       99.900      149.242     1387.363
     632.828       99.900      149.242     1387.363
     633.829       99.900      149.242     1387.363
     634.830       99.900      149.242     1387.363
     635.832      100.900      149.242     1387.363
     636.833       99.800      149.242     1387.363
     637.835       99.800      149.242     1387.363
     638.837       99.800      149.242     1387.363
     639.838       99.800      149.242     1387.363
     640.840       99.800      149.242     1387.363
     641.842       99.800      149.242     1387.363
     642.844       99.800      149.242     1387.363
     643.845      100.800      149.242     1387.363
     644.846       99.900      149.242     1387.363
     645.848       99.800      149.242     1387.363
     646.850       99.800      149.242     1387.363
     647.852       99.800      149.242     1387.363
     648.853      100.800      149.242     1387.363
     649.855       99.800      149.242     1387.363
     650.857       99.800      149.242     1387.363
     651.857       99.900      149.242     1387.363
     652.859       99.800      149.242     1387.363
     653.861      100.800      149.242     1387.363
     654.861       99.900      149.242     1387.363
     655.863       99.800      149.242     1387.363
     656.864       99.800      149.242     1387.363
     657.866       99.800      149.242     1387.363
     658.868       99.800      149.242     1387.363
     659.868       99.900      149.242     1387.363
     660.870       99.800      149.242     1387.363
     661.872      100.800      149.242     1387.363
     662.872       99.900      149.242     1387.363
     663.874       99.800      149.242     1387.363
     664.876       99.800      149.242     1387.363
     665.877       99.800      149.242     1387.363
     666.878       99.900      149.242     1387.363
     667.880       99.800      149.242     1387.363
     668.881       99.900      149.242     1387.363
     669.882       99.800      149.242     1387.363
     670.884      100.800      149.242     1387.363
     671.886       99.800      149.242     1387.363
     672.887       99.800      149.242     1387.363
     673.889       99.800      149.242     1387.363
     674.891       99.800      149.242     1387.363
     675.892       99.800      149.242     1387.363
     676.894      100.800      149.242     1387.363
     677.895       99.800      149.242     1387.363
     678.897       99.800      149.242     1387.363
     679.899       99.800      149.242     1387.363
     680.900       99.800      149.242     1387.363
     681.901       99.900      149.242     1387.363
     682.902       99.900      149.242     1387.363
     683.904      100.800      149.242     1387.363
     684.905       98.800      149.242     1387.363
     685.907       99.800      149.242     1387.363
     686.909      100.800      149.242     1387.363
     687.910       99.800      149.242     1387.363
     688.912       99.800      149.242     1387.363
     689.914       99.800      149.242     1387.363
     690.915       99.900      149.242     1387.363
     691.916       99.900      149.242     1387.363
     692.917       99.900      149.242     1387.363
     693.919      100.800      149.242     1387.363
     694.921       99.800      149.242     1387.363
     695.922       99.800      149.242     1387.363
     696.924       99.800      149.242     1387.363
     697.925       99.800      149.242     1387.363
     698.927       99.800      149.242     1387.363
     699.928      100.800      149.242     1387.363
     700.930       99.800      149.242     1387.363
     701.931       99.900      149.242     1387.363
     702.933      100.800      149.242     1387.363
     703.934       98.900      149.242     1387.363
     704.936      100.900      149.242     1387.363
     705.937       99.900      149.242     1387.363
     706.938       99.900      149.242     1387.363
     707.939       99.900      149.242     1387.363
     708.940       99.900      149.242     1387.363
     709.942       99.900      149.242     1387.363
     710.943      100.900      149.242     1387.363
     711.944       99.900      149.242     1387.363
     712.946       99.900      149.242     1387.363
     713.946       98.900      149.242     1387.363
     714.948      100.900      149.242     1387.363
     715.949       99.800      149.242     1387.363
     716.950       99.900      149.242     1387.363
     717.952       99.900      149.242     1387.363
     718.953       99.800      149.242     1387.363
     719.955       99.900      149.242     1387.363
     720.955      100.900      149.242     1387.363
     721.957       99.900      149.242     1387.363
     722.958       99.900      149.242     1387.363
     723.959       99.900      149.242     1387.363
     724.961       99.900      149.242     1387.363
     725.962       99.900      149.242     1387.363
     726.964       99.900      149.242     1387.363
     727.965       99.900      149.242     1387.363
     728.967       99.900      149.242     1387.363
     729.967       99.900      149.242     1387.363
     730.968      100.900      149.242     1387.363
     731.969       99.900      149.242     1387.363
     732.970       99.900      149.242     1387.363
     733.972       99.900      149.242     1387.363
     734.972       99.900      149.242     1387.363
     735.974       99.900      149.242     1387.363
     736.974       99.900      149.242     1387.363
     737.975       99.900      149.242     1387.363
     738.977       99.900      149.242     1387.363
     739.978       99.900      149.242     1387.363
     740.979      100.900      149.242     1387.363
     741.981       99.800      149.242     1387.363
     742.982       99.900      149.242     1387.363
     743.984       99.900      149.242     1387.363
     744.985       99.800      149.242     1387.363
     745.987       99.900      149.242     1387.363
     746.987      100.900      149.242     1387.363
     747.989       99.900      149.242     1387.363
     748.989       99.900      149.242     1387.363
     749.990       99.900      149.242     1387.363
     750.991       99.900      149.242     1387.363
     751.992      100.900      149.242     1387.363
     752.994       99.900      149.242     1387.363
     753.995       99.900      149.242     1387.363
     754.996       99.900      149.242     1387.363
     755.998       99.900      149.242     1387.363
     756.999       99.900      149.242     1387.363
     758.000       99.900      149.242     1387.363
     759.002       99.900      149.242     1387.363
     760.003       99.900      149.242     1387.363
     761.004       99.900      149.242     1387.363
     762.006      100.900      149.242     1387.363
     763.007       98.900      149.242     1387.363
     764.009       99.900      149.242     1387.363
     765.010      100.900      149.242     1387.363
     766.012       99.900      149.242     1387.363
     767.013       99.800      149.242     1387.363
     768.014       99.900      149.242     1387.363
     769.016       99.900      149.242     1387.363
     770.016       99.900      149.242     1387.363
     771.017       99.900      149.242     1387.363
     772.018       99.900      149.242     1387.363
     773.020      100.800      149.242     1387.363
     774.021       99.900      149.242     1387.363
