# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
     208.298       99.800      155.895     1394.129
     209.299       99.800      155.895     1394.129
     210.301      100.800      155.895     1394.129
     211.302       99.900      155.895     1394.129
     212.302       99.900      155.895     1394.129
     213.304       99.900      155.895     1394.129
     214.305       99.900      155.895     1394.129
     215.306       99.900      155.895     1394.129
     216.307       99.800      155.895     1394.129
     217.309       99.900      155.895     1394.129
     218.310       99.800      155.895     1394.129
     219.312      100.900      155.895     1394.129
     220.313       99.800      155.895     1394.129
     221.315       99.900      155.895     1394.129
     222.316       99.800      155.895     1394.129
     223.318       99.800      155.895     1394.129
     224.320       99.800      155.895     1394.129
     225.321      100.800      155.895     1394.129
     226.323       99.800      155.895     1394.129
     227.324       99.900      155.895     1394.129
     228.325       99.900      155.930     1394.129
     229.326       99.900      155.930     1394.129
     230.327       99.900      155.930     1394.129
     231.328      100.900      155.930     1394.129
     232.329       99.900      155.930     1394.129
     233.331       99.800      155.930     1394.129
     234.332       99.900      155.930     1394.129
     235.333       99.900      155.930     1394.129
     236.334       99.900      155.930     1394.129
     237.335       99.900      155.930     1394.129
     238.336      100.000      155.930     1394.129
     239.337       99.900      155.930     1394.129
     240.338       99.900      155.930     1394.129
     241.339       99.800      155.930     1394.129
     242.341       99.900      155.930     1394.129
     243.342       99.800      155.930     1394.129
     244.344       99.900      155.930     1394.129
     245.345      100.900      155.930     1394.129
     246.346       99.900      155.930     1394.129
     247.347       99.900      155.930     1394.129
     248.349       99.800      155.930     1394.129
     249.350       99.800      155.930     1394.129
     250.352       99.800      155.930     1394.129
     251.354       99.800      155.930     1394.129
     252.355      100.800      155.930     1394.129
     253.357       99.800      155.930     1394.129
     254.359       99.800      155.930     1394.129
     255.361       99.800      155.930     1394.129
     256.362       99.900      155.930     1394.129
     257.364       99.800      155.930     1394.129
     258.365      100.800      155.930     1394.129
     259.367       99.800      155.930     1394.129
     260.367       99.900      155.930     1394.129
     261.369       99.800      155.930     1394.129
     262.370       99.800      155.930     1394.129
     263.372       99.800      155.930     1394.129
     264.374       99.800      155.930     1394.129
     265.375       99.900      155.930     1394.129
     266.376      100.900      155.930     1394.129
     267.377       99.900      155.930     1394.129
     268.378       99.800      155.930     1394.129
     269.380       99.900      155.930     1394.129
     270.381       99.800      155.930     1394.129
     271.383       99.800      155.930     1394.129
     272.385       99.800      155.930     1394.129
     273.386      100.800      155.930     1394.129
     274.388       99.800      155.930     1394.129
     275.389       99.800      155.930     1394.129
     276.391       99.800      155.930     1394.129
     277.392       99.800      155.930     1394.129
     278.394       99.800      155.930     1394.129
     279.395      100.800      155.930     1394.129
     280.397       99.800      155.930     1394.129
     281.398       99.900      155.930     1394.129
     282.399       99.800      155.930     1394.129
     283.401       99.800      155.930     1394.129
     284.403       99.800      155.930     1394.129
     285.404       99.800      155.930     1394.129
     286.406      100.800      155.930     1394.129
     287.408       99.800      155.930     1394.129
     288.409       99.800      155.934     1394.129
     289.411       99.900      155.934     1394.129
     290.411       99.900      155.934     1394.129
     291.412       99.900      155.934     1394.129
     292.413       99.900      155.934     1394.129
     293.414       99.800      155.934     1394.129
     294.415      100.900      155.934     1394.129
     295.416       99.900      155.934     1394.129
     296.417       99.900      155.934     1394.129
     297.418       99.900      155.934     1394.129
     298.419       99.900      155.934     1394.129
     299.420       99.900      155.945     1394.129
     300.421       99.900      155.945     1394.129
     301.422       99.800      155.945     1394.129
     302.424       99.800      155.945     1394.129
     303.426      100.800      155.945     1394.129
     304.427       99.800      155.945     1394.129
     305.428       99.900      155.945     1394.129
     306.429       99.800      155.945     1394.129
     307.431       99.900      155.945     1394.129
     308.432       99.900      155.945     1394.129
     309.433       99.900      155.945     1394.129
     310.434       99.900      155.945     1394.129
     311.436      100.800      155.945     1394.129
     312.437       99.800      155.945     1394.129
     313.439       99.800      155.945     1394.129
     314.440       99.900      155.945     1394.129
     315.442       99.800      155.945     1394.129
     316.443       99.900      155.945     1394.129
     317.444       99.900      155.945     1394.129
     318.445       99.800      155.945     1394.129
     319.446       99.900      155.945     1394.129
     320.447      100.900      155.945     1394.129
     321.448       99.900      155.945     1394.129
     322.449       99.900      155.945     1394.129
     323.450       99.900      155.945     1394.129
     324.451       99.900      155.945     1394.129
     325.452       99.800      155.945     1394.129
     326.454       99.800      155.945     1394.129
     327.455       99.900      155.945     1394.129
     328.456       99.800      155.945     1394.129
     329.458       99.800      155.945     1394.129
     330.460      100.900      155.945     1394.129
     331.461       99.800      155.945     1394.129
     332.462       99.900      155.945     1394.129
     333.463       99.900      155.945     1394.129
     334.464       99.900      155.945     1394.129
     335.465       99.800      155.945     1394.129
     336.467       99.900      155.945     1394.129
     337.468       99.900      155.945     1394.129
     338.470      100.800      155.945     1394.129
     339.471       99.900      155.945     1394.129
     340.472       99.800      155.945     1394.129
     341.474       99.900      155.945     1394.129
     342.475       99.800      155.945     1394.129
     343.477       99.900      155.945     1394.129
     344.478       99.900      155.945     1394.129
     345.479       99.900      155.945     1394.129
     346.480       99.900      155.945     1394.129
     347.481       99.900      155.945     1394.129
     348.482      100.800      155.973     1394.129
     349.484       99.800      155.973     1394.129
     350.485       99.900      155.973     1394.129
     351.487       99.800      155.973     1394.129
     352.488      100.900      155.984     1394.129
     353.489       99.900      155.984     1394.129
     354.490       99.800      155.984     1394.129
     355.492       99.900      155.984     1394.129
     356.493       99.800      155.984     1394.129
     357.494       99.900      155.988     1394.129
     358.495      100.900      155.988     1394.129
     359.496       99.800      155.988     1394.129
     360.498       99.800      155.988     1394.129
     361.499       99.900      155.988     1394.129
     362.500       99.900      155.988     1394.129
     363.501       99.900      155.988     1394.129
     364.502       99.800      155.988     1394.129
     365.504       99.800      155.988     1394.129
     366.505      100.900      155.988     1394.129
     367.507       99.800      155.988     1394.129
     368.508       99.800      155.988     1394.129
     369.510       99.800      155.988     1394.129
     370.511       99.800      155.988     1394.129
     371.513       99.800      155.988     1394.129
     372.514       99.900      155.988     1394.129
     373.515      100.800      155.988     1394.129
     374.517       99.900      155.988     1394.129
     375.518       99.800      155.988     1394.129
     376.520       99.800      155.988     1394.129
     377.521       99.900      155.988     1394.129
     378.523       99.800      155.988     1394.129
     379.524       99.800      155.988     1394.129
     380.526      100.800      155.988     1394.129
     381.527       99.800      155.988     1394.129
     382.529       99.900      155.988     1394.129
     383.530       99.800      155.988     1394.129
     384.532       99.800      155.988     1394.129
     385.534       99.800      155.988     1394.129
     386.535       99.900      155.988     1394.129
     387.536      100.800      155.988     1394.129
     388.538       99.800      155.988     1394.129
     389.540       99.800      155.988     1394.129
     390.541       99.900      155.988     1394.129
     391.542       99.800      155.988     1394.129
     392.544       99.800      155.988     1394.129
     393.545       99.900      155.988     1394.129
     394.546      100.800      155.988     1394.129
     395.548       99.900      155.988     1394.129
     396.549       99.900      155.988     1394.129
     397.550       99.900      155.988     1394.129
     398.551       99.900      155.988     1394.129
     399.552       99.900      155.988     1394.129
     400.553       99.800      155.988     1394.129
     401.555       99.800      155.988     1394.129
     402.556       99.900      155.988     1394.129
     403.557      100.900      155.988     1394.129
     404.559       99.800      155.988     1394.129
     405.560       99.900      155.988     1394.129
     406.561       99.800      155.988     1394.129
     407.563       99.900      155.988     1394.129
     408.564       98.900      155.996     1394.129
     409.565      100.900      155.996     1394.129
     410.567       99.800      155.996     1394.129
     411.568       99.800      155.996     1394.129
     412.570      100.800      155.996     1394.129
     413.571       99.800      155.996     1394.129
     414.573       99.800      155.996     1394.129
     415.575       99.800      155.996     1394.129
     416.576       99.900      155.996     1394.129
     417.577      100.800      155.996     1394.129
     418.579       98.800      155.996     1394.129
     419.581      100.800      155.996     1394.129
     420.582       99.800      155.996     1394.129
     421.584       99.800      155.996     1394.129
     422.585       99.800      155.996     1394.129
     423.587       99.800      155.996     1394.129
     424.589       99.800      155.996     1394.129
     425.590      100.800      155.996     1394.129
     426.592       99.800      155.996     1394.129
     427.593       99.800      155.996     1394.129
     428.595       99.800      155.996     1394.129
     429.596       99.900      155.996     1394.129
     430.597       99.800      155.996     1394.129
     431.599       99.800      155.996     1394.129
     432.601      100.800      155.996     1394.129
     433.602       99.800      155.996     1394.129
     434.604       99.800      155.996     1394.129
     435.605       99.800      155.996     1394.129
     436.607       99.800      155.996     1394.129
     437.608       99.800      155.996     1394.129
     438.610      100.800      155.996     1394.129
     439.611       99.900      155.996     1394.129
     440.612       99.900      155.996     1394.129
     441.613       99.900      155.996     1394.129
     442.615       99.800      155.996     1394.129
     443.616       99.800      155.996     1394.129
     444.618       99.800      155.996     1394.129
     445.619       99.900      155.996     1394.129
     446.620       99.800      155.996     1394.129
     447.622      100.800      155.996     1394.129
     448.624       99.800      155.996     1394.129
     449.625       99.900      155.996     1394.129
     450.626       99.900      155.996     1394.129
     451.627       99.900      155.996     1394.129
     452.628       99.900      155.996     1394.129
     453.629       99.800      155.996     1394.129
     454.631       99.800      155.996     1394.129
     455.632      100.900      155.996     1394.129
     456.633       99.800      155.996     1394.129
     457.635       99.800      155.996     1394.129
     458.636       99.900      155.996     1394.129
     459.638       99.800      155.996     1394.129
     460.639       99.800      155.996     1394.129
     461.641       99.800      156.004     1394.129
     462.642      100.900      156.004     1394.129
     463.643       99.900      156.004     1394.129
     464.644       99.900      156.004     1394.129
     465.645       99.800      156.004     1394.129
     466.647       99.800      156.004     1394.129
     467.649       99.800      156.004     1394.129
     468.649      100.900      156.004     1394.129
     469.650       98.900      156.004     1394.129
     470.651       99.900      156.004     1394.129
     471.653       99.800      156.004     1394.129
     472.654       99.800      156.004     1394.129
     473.655       99.900      156.004     1394.129
     474.657      100.800      156.004     1394.129
     475.659       99.800      156.004     1394.129
     476.660       99.800      156.004     1394.129
     477.662       99.800      156.004     1394.129
     478.664       99.800      156.004     1394.129
     479.665       99.800      156.004     1394.129
     480.667      100.800      156.004     1394.129
     481.669       99.800      156.004     1394.129
     482.670       99.800      156.004     1394.129
     483.672       99.900      156.004     1394.129
     484.673       99.800      156.004     1394.129
     485.675       99.900      156.004     1394.129
     486.676       99.800      156.004     1394.129
     487.677      100.900      156.004     1394.129
     488.679       99.800      156.004     1394.129
     489.681       99.800      156.004     1394.129
     490.682       99.900      156.004     1394.129
     491.683       99.800      156.004     1394.129
     492.685       99.900      156.004     1394.129
     493.686       99.800      156.004     1394.129
     494.688      100.900      156.004     1394.129
     495.690       99.800      156.004     1394.129
     496.691       99.800      156.004     1394.129
     497.693       99.800      156.004     1394.129
     498.694       99.800      156.004     1394.129
     499.696       99.800      156.004     1394.129
     500.697       99.800      156.004     1394.129
     501.699      100.800      156.004     1394.129
     502.700       99.800      156.004     1394.129
     503.702       99.900      156.004     1394.129
     504.703       99.800      156.004     1394.129
     505.705       99.800      156.004     1394.129
     506.706       99.900      156.004     1394.129
     507.707       99.900      156.004     1394.129
     508.708      100.800      156.004     1394.129
     509.710       99.900      156.004     1394.129
     510.711       99.900      156.004     1394.129
     511.713       99.800      156.004     1394.129
     512.714      100.800      156.004     1394.129
     513.715       99.900      156.004     1394.129
     514.716       99.800      156.004     1394.129
     515.718       99.800      156.004     1394.129
     516.720      100.800      156.004     1394.129
     517.721       99.800      156.004     1394.129
     518.722       99.900      156.004     1394.129
     519.723       99.900      156.004     1394.129
     520.724       99.800      156.004     1394.129
     521.726       99.800      156.004     1394.129
     522.728       99.800      156.004     1394.129
     523.729      100.800      156.004     1394.129
     524.731       99.800      156.004     1394.129
     525.732       99.900      156.004     1394.129
     526.733       99.900      156.004     1394.129
     527.734       99.800      156.004     1394.129
     528.736       98.800      156.004     1394.129
     529.738      100.800      156.004     1394.129
     530.739       99.800      156.004     1394.129
     531.741       99.800      156.004     1394.129
     532.742       99.800      156.004     1394.129
     533.744       99.800      156.004     1394.129
     534.745       99.900      156.004     1394.129
     535.746      100.900      156.004     1394.129
     536.747       99.800      156.004     1394.129
     537.748       99.900      156.004     1394.129
     538.750       99.800      156.004     1394.129
     539.751       99.900      156.004     1394.129
     540.752      100.800      156.004     1394.129
     541.754       99.800      156.004     1394.129
     542.756       99.800      156.004     1394.129
     543.757       99.800      156.004     1394.129
     544.759       99.800      156.004     1394.129
     545.760       99.900      156.008     1394.129
     546.761       99.900      156.008     1394.129
     547.762      100.900      156.008     1394.129
     548.763       99.900      156.008     1394.129
     549.764       99.900      156.008     1394.129
     550.765       99.900      156.008     1394.129
     551.766       99.900      156.008     1394.129
     552.767       99.800      156.008     1394.129
     553.769       99.800      156.008     1394.129
     554.770       99.900      156.008     1394.129
     555.771       99.900      156.008     1394.129
     556.772       99.900      156.008     1394.129
     557.773       99.900      156.008     1394.129
     558.774       99.800      156.008     1394.129
     559.776       99.800      156.008     1394.129
     560.778      100.800      156.008     1394.129
     561.779       99.800      156.008     1394.129
     562.781       99.800      156.008     1394.129
     563.782       99.800      156.008     1394.129
     564.784       99.800      156.008     1394.129
     565.785       99.900      156.008     1394.129
     566.786      100.800      156.008     1394.129
     567.788       99.900      156.008     1394.129
     568.789       99.900      156.008     1394.129
     569.790       99.900      156.008     1394.129
     570.791       99.900      156.008     1394.129
     571.792       99.900      156.008     1394.129
     572.793       99.900      156.008     1394.129
     573.794       99.900      156.008     1394.129
     574.795       99.900      156.008     1394.129
     575.796       99.900      156.008     1394.129
     576.797      100.900      156.008     1394.129
     577.798       99.900      156.008     1394.129
     578.799       99.900      156.008     1394.129
     579.800       99.900      156.008     1394.129
     580.801       99.900      156.008     1394.129
     581.802       99.900      156.008     1394.129
     582.803       99.900      156.008     1394.129
     583.804       99.900      156.008     1394.129
     584.805       99.900      156.008     1394.129
     585.806       99.800      156.008     1394.129
     586.808      100.800      156.008     1394.129
     587.809       99.900      156.008     1394.129
     588.810       99.800      156.008     1394.129
     589.811       99.900      156.008     1394.129
     590.813       99.800      156.008     1394.129
     591.814       99.900      156.008     1394.129
     592.815       99.900      156.008     1394.129
     593.817      100.800      156.008     1394.129
     594.818       99.800      156.008     1394.129
     595.819       99.900      156.008     1394.129
     596.820       99.900      156.008     1394.129
     597.821      100.800      156.008     1394.129
     598.823       99.800      156.008     1394.129
     599.824       99.900      156.008     1394.129
     600.825       99.900      156.008     1394.129
     601.826       99.800      156.008     1394.129
     602.828       99.900      156.008     1394.129
     603.829       99.800      156.008     1394.129
     604.831       99.800      156.008     1394.129
     605.832      100.900      156.008     1394.129
     606.834       99.800      156.008     1394.129
     607.835       99.800      156.008     1394.129
     608.837       99.800      156.008     1394.129
     609.838       99.900      156.008     1394.129
     610.840       99.800      156.008     1394.129
     611.841       99.800      156.008     1394.129
     612.843       98.800      156.008     1394.129
     613.844       99.800      156.008     1394.129
     614.846      100.900      156.008     1394.129
     615.848       99.800      156.008     1394.129
     616.849       99.800      156.008     1394.129
     617.851       99.800      156.008     1394.129
     618.852       99.900      156.008     1394.129
     619.854       99.800      156.008     1394.129
     620.855       99.800      156.008     1394.129
     621.857       99.800      156.008     1394.129
     622.858       99.900      156.008     1394.129
     623.860      100.800      156.008     1394.129
     624.861       99.900      156.008     1394.129
     625.862       99.900      156.008     1394.129
     626.863       99.900      156.008     1394.129
     627.865       99.800      156.008     1394.129
     628.866       99.800      156.008     1394.129
     629.868       99.900      156.008     1394.129
     630.869      100.800      156.008     1394.129
     631.871       99.900      156.008     1394.129
     632.872       99.800      156.008     1394.129
     633.874       99.800      156.008     1394.129
     634.876       99.800      156.008     1394.129
     635.877       99.800      156.008     1394.129
     636.879       99.800      156.008     1394.129
     637.880      100.800      156.008     1394.129
     638.882       99.800      156.008     1394.129
     639.883       99.900      156.008     1394.129
     640.884       99.800      156.008     1394.129
     641.886       99.900      156.008     1394.129
     642.887       99.800      156.008     1394.129
     643.889       99.800      156.008     1394.129
     644.891      100.800      156.008     1394.129
     645.892       99.800      156.008     1394.129
     646.894       99.800      156.008     1394.129
     647.895       99.800      156.008     1394.129
     648.897      100.800      156.008     1394.129
     649.898       98.900      156.008     1394.129
     650.899      100.900      156.008     1394.129
     651.900       99.800      156.008     1394.129
     652.902       99.800      156.008     1394.129
     653.903       99.900      156.008     1394.129
     654.904       99.900      156.008     1394.129
     655.905       99.900      156.008     1394.129
     656.906       99.900      156.008     1394.129
     657.907      100.900      156.008     1394.129
     658.908       98.900      156.008     1394.129
     659.909       99.900      156.008     1394.129
     660.910      100.800      156.008     1394.129
     661.912       99.900      156.008     1394.129
     662.913      100.900      156.008     1394.129
     663.914       98.900      156.008     1394.129
     664.915       99.900      156.008     1394.129
     665.916       99.900      156.008     1394.129
     666.917      100.800      156.008     1394.129
     667.919       99.900      156.008     1394.129
     668.920       99.800      156.008     1394.129
     669.922       99.900      156.008     1394.129
     670.923       99.800      156.008     1394.129
     671.925       99.800      156.008     1394.129
     672.927       99.800      156.008     1394.129
     673.927       99.900      156.008     1394.129
     674.928       99.900      156.008     1394.129
     675.929      100.800      156.008     1394.129
     676.931       99.800      156.008     1394.129
     677.933       99.800      156.008     1394.129
     678.934       99.800      156.008     1394.129
     679.936      100.800      156.008     1394.129
     680.937       98.800      156.008     1394.129
     681.939       99.800      156.008     1394.129
     682.940      100.800      156.008     1394.129
     683.942       99.800      156.008     1394.129
     684.943       99.900      156.008     1394.129
     685.944      100.800      156.008     1394.129
     686.946       99.800      156.008     1394.129
     687.948       99.800      156.008     1394.129
     688.948       99.900      156.008     1394.129
     689.950       99.900      156.008     1394.129
     690.951       98.800      156.008     1394.129
     691.953      100.900      156.008     1394.129
     692.954       99.900      156.008     1394.129
     693.956       99.800      156.008     1394.129
     694.957       99.900      156.008     1394.129
     695.958       99.800      156.008     1394.129
     696.960       99.800      156.008     1394.129
     697.962       99.800      156.008     1394.129
     698.963      100.800      156.008     1394.129
     699.965       99.800      156.008     1394.129
     700.966       99.800      156.008     1394.129
     701.967       99.900      156.008     1394.129
     702.969      100.800      156.008     1394.129
     703.970       99.800      156.008     1394.129
     704.971       99.900      156.008     1394.129
     705.972       99.800      156.008     1394.129
     706.974       99.800      156.008     1394.129
     707.976      100.800      156.008     1394.129
     708.977       99.800      156.008     1394.129
     709.979       99.800      156.008     1394.129
     710.980       99.900      156.008     1394.129
     711.981       99.900      156.008     1394.129
     712.982       99.800      156.008     1394.129
     713.984       99.800      156.008     1394.129
     714.985       99.900      156.008     1394.129
     715.985      100.900      156.008     1394.129
     716.987       99.800      156.008     1394.129
     717.989       99.800      156.008     1394.129
     718.990       99.900      156.008     1394.129
     719.991       99.900      156.008     1394.129
     720.993       99.800      156.008     1394.129
     721.994       99.800      156.008     1394.129
     722.996      100.800      156.008     1394.129
     723.998       99.800      156.008     1394.129
     724.999       99.900      156.008     1394.129
     726.000       99.900      156.008     1394.129
     727.002       99.800      156.008     1394.129
     728.003       99.800      156.008     1394.129
     729.005       99.800      156.008     1394.129
     730.006      100.900      156.008     1394.129
     731.007       99.900      156.008     1394.129
     732.008       99.800      156.008     1394.129
     733.010       99.800      156.008     1394.129
     734.012       99.800      156.008     1394.129
     735.013       99.800      156.008     1394.129
     736.015       99.800      156.008     1394.129
     737.016       99.900      156.008     1394.129
     738.017      100.800      156.008     1394.129
     739.019       99.900      156.008     1394.129
     740.020       99.800      156.008     1394.129
     741.022       99.800      156.008     1394.129
     742.023       99.900      156.008     1394.129
     743.024       99.900      156.008     1394.129
     744.026       99.800      156.008     1394.129
     745.027       99.900      156.008     1394.129
     746.028      100.800      156.008     1394.129
     747.030       99.800      156.008     1394.129
     748.032       99.800      156.008     1394.129
     749.033       99.900      156.008     1394.129
     750.035       99.800      156.008     1394.129
     751.036      100.900      156.008     1394.129
     752.037       99.800      156.008     1394.129
     753.039       99.800      156.008     1394.129
     754.040       99.800      156.008     1394.129
     755.042       99.800      156.008     1394.129
     756.043       99.800      156.008     1394.129
     757.045       99.900      156.008     1394.129
     758.046      100.800      156.008     1394.129
     759.048       99.900      156.008     1394.129
     760.049       99.900      156.008     1394.129
     761.050       99.800      156.008     1394.129
     762.052       99.800      156.008     1394.129
     763.054       99.800      156.008     1394.129
     764.055       99.800      156.008     1394.129
     765.057      100.800      156.008     1394.129
     766.058       99.900      156.008     1394.129
     767.059       99.800      156.008     1394.129
     768.061       99.800      156.008     1394.129
     769.063       99.800      156.008     1394.129
     770.064       99.900      156.008     1394.129
     771.066       99.800      156.008     1394.129
     772.067      100.800      156.008     1394.129
     773.068       99.900      156.008     1394.129
     774.070       99.800      156.008     1394.129
